lrsn,CadValue_TotalAssessed
54697,868645.0000000000
54698,363864.0000000000
54713,135233.0000000000
54714,163029.0000000000
54715,163029.0000000000
54716,179810.0000000000
54730,625850.0000000000
54731,851555.0000000000
54732,298255.0000000000
54733,308435.0000000000
54746,859700.0000000000
54747,417335.0000000000
54748,128467.0000000000
54749,2740.0000000000
54750,265982.0000000000
54763,115159.0000000000
54764,73848.0000000000
54766,293012.0000000000
54780,1102156.0000000000
54781,2765715.0000000000
54782,1070072.0000000000
54783,2128079.0000000000
54797,230240.0000000000
54798,1111700.0000000000
54799,657956.0000000000
54800,671033.0000000000
54813,1128307.0000000000
54814,130903.0000000000
54816,602956.0000000000
54830,639695.0000000000
54831,2623700.0000000000
54832,115920.0000000000
54833,109892.0000000000
54847,490987.0000000000
54848,1083022.0000000000
54849,90950.0000000000
54850,390854.0000000000
54863,5610.0000000000
54864,607731.0000000000
54865,13156022.0000000000
54866,24640.0000000000
54867,22970.0000000000
54880,94923.0000000000
54881,90531.0000000000
54882,108077.0000000000
54883,82864.0000000000
54897,2067670.0000000000
54898,465055.0000000000
54899,943700.0000000000
54913,324260.0000000000
54914,140883.0000000000
54915,36300.0000000000
54917,1000.0000000000
54930,633559.0000000000
54931,182778.0000000000
54932,23626.0000000000
54933,1804026.0000000000
54947,86940.0000000000
54948,86940.0000000000
54949,932827.0000000000
54950,223237.0000000000
54964,1000.0000000000
54965,3798061.0000000000
54966,2075199.0000000000
54967,1199307.0000000000
54980,71250.0000000000
54981,71250.0000000000
54982,71250.0000000000
54983,1690810.0000000000
54984,443700.0000000000
54997,1655681.0000000000
54998,1017340.0000000000
54999,1000490.0000000000
55000,1062150.0000000000
55014,1020740.0000000000
55015,1687290.0000000000
55016,1294710.0000000000
55017,1249830.0000000000
55030,68727.0000000000
55031,441698.0000000000
55032,4081930.0000000000
55033,31339.0000000000
55034,2302611.0000000000
55047,344728.0000000000
55048,781968.0000000000
55049,1258160.0000000000
55050,498478.0000000000
55064,515695.0000000000
55065,641621.0000000000
55066,271669.0000000000
55067,633552.0000000000
55081,2181514.0000000000
55082,373144.0000000000
55084,821765.0000000000
55097,1130049.0000000000
55098,286084.0000000000
55099,214811.0000000000
41440,575680.0000000000
41442,534590.0000000000
41447,500400.0000000000
41449,528340.0000000000
41451,568150.0000000000
41456,532860.0000000000
41458,484060.0000000000
41465,640270.0000000000
41467,623520.0000000000
41472,678530.0000000000
41474,610140.0000000000
41476,484560.0000000000
41481,588030.0000000000
41483,504490.0000000000
41490,658380.0000000000
41492,613030.0000000000
41499,617155.0000000000
41501,570690.0000000000
41506,747430.0000000000
41508,589100.0000000000
41515,718590.0000000000
41517,660670.0000000000
41524,2082182.0000000000
41526,215466.0000000000
41531,439355.0000000000
41533,427562.0000000000
41540,373149.0000000000
41542,411753.0000000000
41549,386554.0000000000
41551,421998.0000000000
41556,391983.0000000000
41558,396414.0000000000
41565,416621.0000000000
41567,443754.0000000000
41574,423350.0000000000
41576,335304.0000000000
41581,403278.0000000000
41583,455964.0000000000
41590,444680.0000000000
41592,413532.0000000000
41599,434020.0000000000
41601,406876.0000000000
41606,464336.0000000000
41608,520777.0000000000
41615,393190.0000000000
41617,575749.0000000000
41624,391681.0000000000
41626,407303.0000000000
41631,427479.0000000000
41633,389009.0000000000
41640,400230.0000000000
41642,691296.0000000000
41649,600550.0000000000
41651,774670.0000000000
41656,623430.0000000000
41658,781030.0000000000
41660,724170.0000000000
41665,625450.0000000000
41667,782310.0000000000
41674,863178.0000000000
41676,658370.0000000000
41681,511790.0000000000
41683,505690.0000000000
41685,503820.0000000000
41690,672680.0000000000
41692,630570.0000000000
41699,614460.0000000000
41701,378730.0000000000
41706,583737.0000000000
41708,516250.0000000000
41710,553014.0000000000
41715,526680.0000000000
41717,605960.0000000000
41724,948135.0000000000
41726,566675.0000000000
41733,669990.0000000000
41735,742410.0000000000
41740,880465.0000000000
41742,797260.0000000000
41749,596460.0000000000
41751,879410.0000000000
41758,922410.0000000000
41760,686770.0000000000
41765,628980.0000000000
41767,838780.0000000000
41774,627948.0000000000
41776,621168.0000000000
41783,655335.0000000000
41785,661895.0000000000
41790,768475.0000000000
41792,658885.0000000000
41799,627545.0000000000
41801,534049.0000000000
41808,121621.0000000000
41810,1000.0000000000
41815,674200.0000000000
41817,696904.0000000000
41824,176904.0000000000
41826,211924.0000000000
41833,893934.0000000000
41835,691581.0000000000
41840,1143378.0000000000
41842,731911.0000000000
41849,784905.0000000000
41851,1322219.0000000000
41858,295000.0000000000
41860,3600666.0000000000
41865,1354152.0000000000
41867,1000.0000000000
41874,285833.0000000000
41876,297383.0000000000
41883,595740.0000000000
41885,758730.0000000000
41890,591890.0000000000
41892,753690.0000000000
41899,657280.0000000000
41901,860820.0000000000
41908,624220.0000000000
41910,611270.0000000000
41915,670720.0000000000
41917,671180.0000000000
41919,787240.0000000000
41924,616520.0000000000
41926,684680.0000000000
41933,695390.0000000000
41935,665870.0000000000
41940,681590.0000000000
41942,633420.0000000000
41944,693930.0000000000
41949,666210.0000000000
41951,641880.0000000000
41958,564570.0000000000
41960,636790.0000000000
41967,559280.0000000000
41969,615710.0000000000
41974,547450.0000000000
41976,425400.0000000000
41983,790020.0000000000
41985,393300.0000000000
41992,509860.0000000000
41994,701950.0000000000
41999,966280.0000000000
42001,586880.0000000000
42008,511220.0000000000
42010,526640.0000000000
42017,447630.0000000000
42019,611200.0000000000
42024,647960.0000000000
42026,506340.0000000000
42033,474960.0000000000
42035,572950.0000000000
42042,831940.0000000000
42044,468790.0000000000
42049,617080.0000000000
42051,503450.0000000000
42058,562130.0000000000
42060,387510.0000000000
42067,474470.0000000000
42069,600760.0000000000
42074,547130.0000000000
42076,390920.0000000000
42085,480870.0000000000
42092,699380.0000000000
42094,620350.0000000000
42099,452940.0000000000
42101,646130.0000000000
42108,544720.0000000000
42110,863780.0000000000
42117,402720.0000000000
42119,444270.0000000000
42124,459010.0000000000
42126,473410.0000000000
42133,747920.0000000000
42135,632230.0000000000
42142,552350.0000000000
42144,431620.0000000000
42149,500880.0000000000
42151,589250.0000000000
42153,471740.0000000000
42158,430190.0000000000
42160,445160.0000000000
42167,454220.0000000000
42169,863532.0000000000
42174,3603184.0000000000
42176,12619189.0000000000
42183,561792.0000000000
42185,513800.0000000000
42192,526680.0000000000
42194,476850.0000000000
42199,467970.0000000000
42201,566150.0000000000
42203,363380.0000000000
42208,483490.0000000000
42210,427440.0000000000
42217,478060.0000000000
42219,476100.0000000000
42226,386460.0000000000
42228,676080.0000000000
42233,382180.0000000000
42235,428330.0000000000
42242,1490576.0000000000
42244,784146.0000000000
42251,848564.0000000000
42267,421530.0000000000
55100,712683.0000000000
55101,1000.0000000000
55114,2815.0000000000
55115,238554.0000000000
55116,236633.0000000000
55117,535530.0000000000
55131,1447646.0000000000
55132,1038695.0000000000
55133,996487.0000000000
55134,743499.0000000000
55147,308478.0000000000
55148,20954.0000000000
55165,13793.0000000000
55181,5848351.0000000000
55183,1613880.0000000000
55184,1643130.0000000000
55198,1517417.0000000000
55199,733957.0000000000
55200,1835973.0000000000
55201,1906876.0000000000
55214,529379.0000000000
55233,483115.0000000000
55234,1467744.0000000000
55248,686688.0000000000
55249,480100.0000000000
55250,126418.0000000000
55251,1770156.0000000000
55264,2650441.0000000000
55265,1672370.0000000000
55266,752530.0000000000
55267,606474.0000000000
55268,741670.0000000000
55281,673645.0000000000
55282,1000.0000000000
55283,872315.0000000000
55284,1000.0000000000
55298,1296880.0000000000
55299,580000.0000000000
55300,629210.0000000000
55301,1254230.0000000000
55315,1357920.0000000000
55316,1421390.0000000000
55317,1901930.0000000000
55318,2404260.0000000000
55331,788160.0000000000
55333,400000.0000000000
55334,8161.0000000000
55348,91760.0000000000
55349,46200.0000000000
55350,55440.0000000000
55351,59110.0000000000
55365,1000.0000000000
55366,1269430.0000000000
55367,1309.0000000000
55368,1305160.0000000000
55381,22440.0000000000
55382,2994101.0000000000
55383,22440.0000000000
55384,1000.0000000000
55385,1626.0000000000
55398,912768.0000000000
55399,357806.0000000000
55400,6302.0000000000
55415,1948507.0000000000
55416,33191.0000000000
55417,1644780.0000000000
55418,1428090.0000000000
55432,1692843.0000000000
55433,1154066.0000000000
55434,1379821.0000000000
55435,4962.0000000000
55448,473266.0000000000
55449,860696.0000000000
55451,1514400.0000000000
55465,713800.0000000000
55466,1001010.0000000000
55467,1228938.0000000000
55468,459310.0000000000
55482,7859010.0000000000
55483,417335.0000000000
55484,349986.0000000000
55485,1259536.0000000000
55498,396087.0000000000
55499,50974.0000000000
55500,157897.0000000000
55501,82821.0000000000
55502,113669.0000000000
55515,396632.0000000000
55516,620578.0000000000
55517,102889.0000000000
55518,5131456.0000000000
55532,242894.0000000000
55533,1076665.0000000000
55534,143395.0000000000
55535,980594.0000000000
55549,36960.0000000000
55550,11220.0000000000
55551,334597.0000000000
55552,11220.0000000000
55565,2792.0000000000
55566,783330.0000000000
55567,3557.0000000000
55568,596313.0000000000
55582,255976.0000000000
55584,500123.0000000000
55585,803328.0000000000
55599,15855.0000000000
55600,3355.0000000000
55601,949818.0000000000
55602,3240.0000000000
55615,293417.0000000000
55616,304.0000000000
55617,386675.0000000000
55618,377153.0000000000
55619,5557.0000000000
55632,1262874.0000000000
55633,1302229.0000000000
55634,287103.0000000000
55635,287103.0000000000
55649,447358.0000000000
55650,410014.0000000000
55652,693815.0000000000
55666,806730.0000000000
55667,3228276.0000000000
55668,591122.0000000000
55669,455736.0000000000
55682,533066.0000000000
55683,713966.0000000000
55685,376129.0000000000
55699,59166.0000000000
55700,53105.0000000000
55701,505383.0000000000
55702,100080.0000000000
55716,78740.0000000000
55717,379932.0000000000
55718,73586.0000000000
55719,20533.0000000000
55732,245793.0000000000
55733,450639.0000000000
55734,359633.0000000000
55736,69993.0000000000
55749,972509.0000000000
55752,850185.0000000000
55766,1011234.0000000000
55767,92625.0000000000
55768,1162582.0000000000
55769,1143995.0000000000
55783,1343862.0000000000
55784,1519881.0000000000
55785,1826334.0000000000
55786,1326737.0000000000
55799,1963784.0000000000
55800,1108537.0000000000
55801,437977.0000000000
55802,1044450.0000000000
55816,1620.0000000000
55817,441478.0000000000
55818,398508.0000000000
55819,707965.0000000000
55833,128611.0000000000
55834,481363.0000000000
55835,960280.0000000000
55836,5610.0000000000
55849,690819.0000000000
55850,477238.0000000000
55852,184669.0000000000
55853,504467.0000000000
55866,152444.0000000000
55867,3647668.0000000000
55868,118864.0000000000
55869,7525.0000000000
55883,162978.0000000000
55884,229850.0000000000
55885,176322.0000000000
55886,176300.0000000000
55900,375622.0000000000
55902,383447.0000000000
55903,388493.0000000000
55916,1839.0000000000
55917,897159.0000000000
55918,140112.0000000000
55919,1607450.0000000000
55934,200000.0000000000
55936,24875.0000000000
55950,37612.0000000000
55951,707964.0000000000
55952,492155.0000000000
55953,2411000.0000000000
55966,61074.0000000000
55967,1415253.0000000000
55968,2319570.0000000000
55969,1445800.0000000000
55970,2259501.0000000000
55983,738234.0000000000
55984,619360.0000000000
55985,471187.0000000000
55986,505080.0000000000
56000,6326.0000000000
56001,947631.0000000000
56002,463340.0000000000
56003,414021.0000000000
56017,1287798.0000000000
56018,590317.0000000000
56019,772570.0000000000
31813,143059.0000000000
31815,9286488.0000000000
31822,240000.0000000000
31824,1097.0000000000
31831,1000.0000000000
31833,1000.0000000000
31838,420330.0000000000
31840,368440.0000000000
31847,406834.0000000000
31849,431797.0000000000
31854,619533.0000000000
31858,1062222.0000000000
31863,436970.0000000000
31865,452626.0000000000
31872,485772.0000000000
31874,525256.0000000000
31881,442174.0000000000
31883,513924.0000000000
31888,460988.0000000000
31890,791495.0000000000
31897,436767.0000000000
31899,388973.0000000000
31906,438485.0000000000
31908,419733.0000000000
31913,807217.0000000000
31915,538093.0000000000
31922,696195.0000000000
31924,503728.0000000000
31931,476687.0000000000
31933,484860.0000000000
31938,406705.0000000000
31940,560332.0000000000
31947,152500.0000000000
31949,725064.0000000000
31956,627650.0000000000
31958,120000.0000000000
31963,494431.0000000000
31972,925153.0000000000
31974,481702.0000000000
31983,709517.0000000000
31988,449639.0000000000
31990,413873.0000000000
31997,756221.0000000000
31999,366977.0000000000
32006,474408.0000000000
32008,503802.0000000000
32013,430790.0000000000
32015,363522.0000000000
32022,368653.0000000000
32024,556654.0000000000
32031,459690.0000000000
32038,443393.0000000000
32040,692208.0000000000
32047,564828.0000000000
32056,430841.0000000000
32058,514876.0000000000
32063,657042.0000000000
32065,380630.0000000000
32067,437043.0000000000
32072,351682.0000000000
32074,376603.0000000000
32081,565876.0000000000
32083,555149.0000000000
32088,425697.0000000000
32090,1465812.0000000000
32092,721383.0000000000
32097,512356.0000000000
32099,547516.0000000000
32106,602181.0000000000
32108,571060.0000000000
32115,570762.0000000000
32117,518441.0000000000
32122,620095.0000000000
32124,473508.0000000000
32131,558573.0000000000
32140,719714.0000000000
32142,350919.0000000000
32147,802598.0000000000
32149,95000.0000000000
32156,367015.0000000000
32158,291024.0000000000
32165,428712.0000000000
32167,520529.0000000000
32172,1061483.0000000000
32174,640871.0000000000
32181,1202063.0000000000
32183,757812.0000000000
32190,354050.0000000000
32192,332584.0000000000
32197,445521.0000000000
32199,729297.0000000000
32206,413342.0000000000
32208,171729.0000000000
32215,382820.0000000000
32217,122826.0000000000
32222,564850.0000000000
32224,783330.0000000000
32231,469960.0000000000
32233,401760.0000000000
32240,510940.0000000000
32242,400750.0000000000
32247,415050.0000000000
32249,548340.0000000000
32256,419970.0000000000
32265,539069.0000000000
32267,2672244.0000000000
32272,568231.0000000000
32274,348183.0000000000
32281,533472.0000000000
32283,458148.0000000000
32290,450559.0000000000
32292,410650.0000000000
32297,393160.0000000000
32299,489556.0000000000
32301,395010.0000000000
32306,517942.0000000000
32308,434008.0000000000
32315,677649.0000000000
32317,420349.0000000000
